PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,Bankrupt?
-0.3018686522260624,-1.6348530497978218,-0.3439785299391424,-0.4669675605488527,-0.8244744064459613,-0.2040475729393626,0.0133827096345422,-0.2855696357442151,-0.025859619391005,-0.9577653251761992,0.3529826824279646,-0.2833476458003058,0.6280167018540272,-0.7766807142235288,0.1089862974670845,0.3489392816991045,0.6876657128685604,0.2805005315964542,0.2957614990785757,-0.3514135166750488,-0.5999612199030456,-0.083305759083313,0.015580694664457,0.5541204108033659,-0.7357621325415439,-0.5101166744487992,-0.1921325502930579,0.0848906304670353,0.142307200616836,0
1.024458131520719,3.897098988428434,0.7573540697940724,-1.4507381621780897,-0.07885629574894,-0.5383325741747012,-0.2515018849829114,-0.5386506868851143,0.425038753131857,-0.1488568191138618,-0.4882285663871317,0.4653918694589236,0.7278840934694437,-1.1747899987575263,-1.1066323905513906,-0.2540214492590203,-0.9532768331164024,0.5552511641338705,0.3692425063712848,0.1447026283083275,0.1251628234094811,0.9722227730186406,-0.3504060291631989,-0.0958869914306492,0.0113964709227789,-0.3295828863858011,-0.3653190791815536,0.1412668808726829,-0.2264546454393605,0
1.5791199109072656,-0.6956662843871719,0.0238248217057612,0.668453567729896,-0.2813184408906365,0.5887898206083492,-0.1035863968943688,-0.5330441436807631,-0.0565124103638049,-0.6038649720052608,0.3393090512809855,-0.4624591939157108,0.0412981137552703,-0.5814797062488173,0.423804436322908,-0.025754032037026,0.0789972792152014,0.1355622477727523,0.1742916001006376,-0.130719941930928,0.0633266234012674,-0.0862581490060086,0.2600409520467648,-0.1100486863641124,0.2691114753504711,-0.2454102456912318,0.0418551648962859,-0.3811720990694577,-0.1481106965002954,0
-0.1337146232822825,2.9379116477011062,1.2951580080069371,-0.6597702477373351,1.358588783981545,-0.2060585088938717,-0.283351095546641,-0.5928452105366199,0.6184500693310508,-1.5056502829773022,0.7777893589484887,-0.4580455517688768,0.2851911206796149,-0.6266266222497077,-0.1130273581267599,0.2296249631807987,0.2144914888293443,0.1951941958984016,0.0641629035084768,0.1194683439156668,1.2366519689891005,0.3451589753369167,0.6244530242436147,0.1888091887458468,0.539330566727099,0.3307384381748364,0.446285222000796,0.2476401354297389,0.3135210240302131,0
-0.3567213824850604,-1.932435983362856,3.6772796516844135,4.304216614062891,-2.11832843509256,-0.1327344346946353,0.1641258015265837,0.8204017849972607,-1.1329379920528786,1.1428827235741887,0.202598534276228,-0.0047862477183549,0.6142669791670812,0.0210124356238068,-1.0496070885185529,-0.2388479284885541,-0.0128304762623488,0.5160359025880463,0.2749746729299129,-1.2925239819740024,2.0416739691868884,-1.0267410222435305,0.3604124337748043,-0.638244513695467,-1.975282165919124,1.4502701866408647,-0.9770130640246296,2.532368899993432,-0.4982600604723917,0
-0.6750500745576982,-2.2795017380880465,-0.6888768140486198,0.374936552524493,1.3502582365942863,0.7500384245926859,0.3376569614490662,0.4630638739158961,-0.6482043472345334,0.4727340892179885,0.3414098670930591,-0.4377199830625503,-0.2371503312652422,0.3481750695218885,-0.5102066145419467,0.0591633845202018,0.4428147362418808,-0.1412098127200168,-0.5082305209372637,0.9000111595397375,1.0645312423498656,0.3441812192918102,-0.5461175056997435,0.7747888767376789,-1.3147226667462082,-0.5361074070980499,0.1706320841383218,-0.0331178424050304,0.2566235578982597,0
3.6003095444918487,-0.1751101291659591,1.690737083187522,4.647922101573651,1.5789944959959572,0.4949543033010666,0.9272745144369098,0.9694889583997172,-0.9132850872593395,1.4669335442065303,0.3525817511477567,-1.5536006672277174,-0.593654775174603,-0.2092270829869272,0.4699320107026452,-1.624724003369797,-0.0204531136842035,-0.5530812244913482,-0.5856067099794756,0.4596157968904303,-0.4116941229742891,-1.226520554643304,-0.5608767491418561,-0.29915829098571,-0.9422810148687588,0.5065244209731886,-0.1048549010769023,0.5757850850107705,-0.2520526333631488,0
-2.305149398566967,1.7125584444843436,0.5744590098043992,-1.071354741670589,0.3156010753943093,-0.2124403334488916,-0.0514226680283939,-0.2582048710118336,0.4074619464607453,-0.373586858302673,0.0995255065548927,0.0462885468985212,-0.8116595377335456,0.9581508539360156,0.210613717431171,0.3366346254791184,-0.1275584883411904,-0.3250230842513585,-0.3809966154015997,0.1939281599149678,-0.4353684328070288,-0.2833550011433887,-0.1831509400527927,0.001690710333643,0.175325033243224,0.6178366662915814,-0.4500106429802075,0.209733484373064,-0.0591453387013766,0
5.724649343834221,3.6007177644411543,1.01829385152486,-0.3984501516415296,-3.5219859897758976,0.6417598175445188,2.5428894015775416,1.22821126624078,-0.3422636025027155,0.9244268703533864,-0.4355014512428544,0.3779653063981787,0.7807649586601629,-0.3590993932990257,-1.860568888804987,-0.2213916921103447,-1.214114095062892,0.0056944813182247,-0.4143852716271059,-0.3075911394795381,0.1490102066319036,-0.1980840372932371,-0.9527811364115713,-0.5071790908141806,-1.318012833029591,0.1196133200326944,-2.972553750351824,-2.9653537455447783,-0.3067916247947861,0
-3.048353464611034,0.1122858573780658,-1.029881066323617,-0.6391607041294118,3.25214694602287,-2.7998651383262376,1.243983677078696,1.9646909932741403,-0.4432036466498668,1.9084821404122176,-0.3890795063455889,-1.1315450562923293,-0.1392432308613293,-0.2124512748381679,-0.211157591135963,-1.8219244174841909,-0.1664795245983979,-0.0517794655915463,-0.1250742177505601,-0.2934104614269547,-1.209079129653051,-0.5972647450452382,-0.8182600384406706,-0.4457791547829364,-0.5440014253475561,0.7886977276681051,-0.928741440827726,0.6869821612416298,0.0003513302446797,0
