PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,Bankrupt?
-0.3018686522260624,-1.6348530497978218,-0.3439785299391424,-0.46696756054885274,-0.8244744064459613,-0.20404757293936268,0.013382709634542266,-0.2855696357442151,-0.025859619391005,-0.9577653251761991,0.35298268242796466,-0.2833476458003058,0.6280167018540272,-0.7766807142235288,0.10898629746708453,0.3489392816991045,0.6876657128685604,0.2805005315964542,0.29576149907857574,-0.3514135166750488,-0.5999612199030456,-0.08330575908331302,0.01558069466445706,0.5541204108033659,-0.7357621325415439,-0.5101166744487992,-0.1921325502930579,0.08489063046703535,0.142307200616836,0
1.024458131520719,3.897098988428434,0.7573540697940724,-1.4507381621780897,-0.07885629574894001,-0.5383325741747012,-0.2515018849829114,-0.5386506868851143,0.425038753131857,-0.14885681911386184,-0.48822856638713175,0.4653918694589236,0.7278840934694437,-1.1747899987575263,-1.1066323905513906,-0.2540214492590203,-0.9532768331164024,0.5552511641338705,0.3692425063712848,0.1447026283083275,0.12516282340948115,0.9722227730186406,-0.3504060291631989,-0.09588699143064923,0.01139647092277898,-0.3295828863858011,-0.36531907918155365,0.14126688087268297,-0.22645464543936056,0
1.5791199109072656,-0.6956662843871719,0.02382482170576121,0.668453567729896,-0.28131844089063657,0.5887898206083492,-0.10358639689436884,-0.5330441436807631,-0.056512410363804985,-0.6038649720052608,0.3393090512809855,-0.46245919391571083,0.0412981137552703,-0.5814797062488173,0.423804436322908,-0.025754032037026035,0.0789972792152014,0.13556224777275233,0.1742916001006376,-0.13071994193092806,0.0633266234012674,-0.08625814900600862,0.2600409520467648,-0.11004868636411246,0.26911147535047114,-0.24541024569123188,0.041855164896285914,-0.3811720990694577,-0.14811069650029543,0
-0.13371462328228256,2.9379116477011062,1.2951580080069371,-0.6597702477373351,1.358588783981545,-0.2060585088938717,-0.283351095546641,-0.5928452105366199,0.6184500693310508,-1.5056502829773022,0.7777893589484887,-0.4580455517688768,0.2851911206796149,-0.6266266222497077,-0.11302735812675996,0.2296249631807987,0.2144914888293443,0.19519419589840165,0.0641629035084768,0.11946834391566687,1.2366519689891005,0.34515897533691675,0.6244530242436147,0.18880918874584682,0.539330566727099,0.33073843817483645,0.44628522200079607,0.24764013542973892,0.31352102403021315,0
-0.3567213824850604,-1.9324359833628562,3.6772796516844135,4.304216614062891,-2.1183284350925597,-0.13273443469463536,0.16412580152658376,0.8204017849972607,-1.1329379920528786,1.1428827235741887,0.20259853427622804,-0.0047862477183549185,0.6142669791670812,0.021012435623806894,-1.0496070885185529,-0.23884792848855416,-0.012830476262348879,0.5160359025880463,0.2749746729299129,-1.2925239819740024,2.0416739691868884,-1.0267410222435305,0.3604124337748043,-0.638244513695467,-1.9752821659191238,1.4502701866408647,-0.9770130640246295,2.532368899993432,-0.49826006047239174,0
-0.6750500745576982,-2.2795017380880465,-0.6888768140486198,0.37493655252449304,1.3502582365942863,0.7500384245926859,0.33765696144906626,0.4630638739158961,-0.6482043472345334,0.47273408921798854,0.3414098670930591,-0.4377199830625503,-0.23715033126524226,0.3481750695218885,-0.5102066145419467,0.05916338452020183,0.4428147362418808,-0.14120981272001684,-0.5082305209372637,0.9000111595397375,1.0645312423498656,0.3441812192918102,-0.5461175056997435,0.7747888767376789,-1.3147226667462082,-0.5361074070980499,0.17063208413832187,-0.0331178424050304,0.25662355789825975,0
3.6003095444918487,-0.17511012916595917,1.6907370831875221,4.647922101573651,1.5789944959959572,0.49495430330106666,0.9272745144369098,0.9694889583997172,-0.9132850872593397,1.4669335442065305,0.3525817511477567,-1.5536006672277174,-0.593654775174603,-0.20922708298692727,0.46993201070264523,-1.624724003369797,-0.02045311368420354,-0.5530812244913482,-0.5856067099794756,0.4596157968904303,-0.41169412297428915,-1.226520554643304,-0.5608767491418561,-0.29915829098571,-0.9422810148687588,0.5065244209731886,-0.10485490107690233,0.5757850850107705,-0.25205263336314887,0
-2.305149398566967,1.7125584444843436,0.5744590098043992,-1.071354741670589,0.3156010753943093,-0.21244033344889168,-0.051422668028393966,-0.25820487101183365,0.4074619464607453,-0.373586858302673,0.09952550655489277,0.04628854689852128,-0.8116595377335456,0.9581508539360156,0.21061371743117108,0.33663462547911843,-0.1275584883411904,-0.3250230842513585,-0.38099661540159974,0.1939281599149678,-0.4353684328070288,-0.2833550011433887,-0.18315094005279278,0.0016907103336430392,0.17532503324322404,0.6178366662915814,-0.4500106429802075,0.20973348437306408,-0.05914533870137667,0
5.724649343834221,3.6007177644411543,1.01829385152486,-0.3984501516415296,-3.5219859897758976,0.6417598175445188,2.5428894015775416,1.22821126624078,-0.34226360250271554,0.9244268703533864,-0.4355014512428544,0.37796530639817877,0.7807649586601629,-0.35909939329902574,-1.860568888804987,-0.22139169211034473,-1.214114095062892,0.005694481318224736,-0.4143852716271059,-0.30759113947953814,0.14901020663190365,-0.19808403729323718,-0.9527811364115713,-0.5071790908141806,-1.318012833029591,0.11961332003269444,-2.9725537503518242,-2.9653537455447783,-0.30679162479478617,0
-3.048353464611034,0.11228585737806586,-1.0298810663236173,-0.6391607041294118,3.25214694602287,-2.7998651383262376,1.243983677078696,1.9646909932741405,-0.44320364664986683,1.9084821404122179,-0.38907950634558897,-1.1315450562923293,-0.13924323086132934,-0.21245127483816797,-0.21115759113596305,-1.8219244174841907,-0.1664795245983979,-0.051779465591546364,-0.12507421775056013,-0.2934104614269547,-1.209079129653051,-0.5972647450452382,-0.8182600384406706,-0.44577915478293645,-0.5440014253475561,0.7886977276681051,-0.9287414408277259,0.6869821612416298,0.0003513302446797684,0
